epoch,split,total_loss,task_loss_pathmnist,task_loss_dermamnist,task_loss_bloodmnist,task_loss_octmnist,pathmnist_accuracy,pathmnist_f1_macro,pathmnist_loss,dermamnist_accuracy,dermamnist_f1_macro,dermamnist_loss,bloodmnist_accuracy,bloodmnist_f1_macro,bloodmnist_loss,octmnist_accuracy,octmnist_f1_macro,octmnist_loss,avg_f1_macro
83,val,0.5695773742121198,0.5690712198615074,0.9246902614831924,0.49802977219223976,0.5079858510993248,0.9631147540983607,0.9635693606958046,0.5690712198615074,0.7956131605184447,0.6636501761106863,0.9246902614831924,0.9853971962616822,0.9859368563557438,0.49802977219223976,0.9223596750369276,0.8761384051461207,0.5079858510993248,0.8723236995770889
84,train,2.1434911987917595,0.5969906981766372,0.5042062783359594,0.48783397763301956,0.5595210656782533,0.9523577267495171,0.9524000914081596,0.5969906981766372,0.9825482296428295,0.9826653892211469,0.5042062783359594,0.9926036362228203,0.9925968162577703,0.48783397763301956,0.8922090958227163,0.8920226629400256,0.5595210656782533,0.9549212399567755
84,val,0.5662252235671749,0.5633283704519272,0.9209520071744919,0.49573975056409836,0.5052985244019087,0.9661135545781687,0.9663900752249357,0.5633283704519272,0.8055832502492523,0.6773446755768406,0.9209520071744919,0.9842289719626168,0.9847067212008687,0.49573975056409836,0.9248522895125554,0.8794554841708065,0.5052985244019087,0.8769742390433629
85,train,2.139729280921425,0.5954002329788493,0.5015057008482386,0.4880794284879126,0.5591561102098034,0.9535405939060746,0.9534368288087468,0.5954002329788493,0.983722466104658,0.9836077000119864,0.5015057008482386,0.9926717970532504,0.992701037868306,0.4880794284879126,0.8922840825206885,0.8921198289548717,0.5591561102098034,0.9554663489109778
85,val,0.5610199787694475,0.5642205119132996,0.9199969619512558,0.4979054518043995,0.4904930556929389,0.9644142343062775,0.9646231533535511,0.5642205119132996,0.8035892323030908,0.6854491659092451,0.9199969619512558,0.9836448598130841,0.9848096416017296,0.4979054518043995,0.9340841949778435,0.8907340104548398,0.4904930556929389,0.8814039928298414
86,train,2.1366744001509237,0.5949749647461747,0.5007105071476612,0.4876462803141355,0.5572881570303114,0.9541432175431788,0.9541585438142381,0.5949749647461747,0.9841624129029753,0.9841167436367293,0.5007105071476612,0.992740227228962,0.992727605307878,0.4876462803141355,0.8925866064300041,0.8923985200383436,0.5572881570303114,0.9558503531992972
86,val,0.5611276947285818,0.5636679902672768,0.9311923086643219,0.494144756346941,0.4910444069740384,0.9666133546581367,0.9669537254943099,0.5636679902672768,0.80259222333001,0.6864856108020932,0.9311923086643219,0.985981308411215,0.9868913979385783,0.494144756346941,0.9327917282127031,0.888999775697161,0.4910444069740384,0.8823326274830356
87,train,2.1361343053079422,0.5961685795198304,0.49956667408458055,0.4874950719826275,0.5569640710838971,0.9519925605905031,0.9518616736796753,0.5961685795198304,0.9848130841121495,0.9848030088176901,0.49956667408458055,0.9926603366924914,0.992668311052771,0.4874950719826275,0.8926684407420263,0.8926669928510865,0.5569640710838971,0.9554999966003057
87,val,0.559338167309761,0.5615982308983802,0.9321770668029785,0.4976875074207783,0.4873575187006662,0.9672131147540983,0.967536048276041,0.5615982308983802,0.7946161515453639,0.6761638474228359,0.9321770668029785,0.985981308411215,0.9860184755538943,0.4976875074207783,0.9344534711964549,0.8912140436318151,0.4873575187006662,0.8802331037211466
88,train,2.139820370277755,0.5958789010201732,0.5006099605087015,0.4880357183904269,0.5600403410847075,0.9526408145162846,0.9525548889165285,0.5958789010201732,0.984240853894346,0.9841388968166508,0.5006099605087015,0.9926394703534223,0.992644151956271,0.4880357183904269,0.8918997782360035,0.8921165143749016,0.5600403410847075,0.955363613016088
88,val,0.5603932955342791,0.5618814617395401,0.9191038459539413,0.4951563626527786,0.49179057395735454,0.965813674530188,0.9661787281786273,0.5618814617395401,0.810568295114656,0.6853040600789042,0.9191038459539413,0.985981308411215,0.9872628066320581,0.4951563626527786,0.9324224519940916,0.8890308578880728,0.49179057395735454,0.8819441131944155
89,train,2.137081171087828,0.5934444471417231,0.5007129892448042,0.4886709822170788,0.5582086685351639,0.9540562993875461,0.9543563327261965,0.5934444471417231,0.983751530582496,0.983744221435008,0.5007129892448042,0.9923320326907771,0.992323993271965,0.4886709822170788,0.8934570747679849,0.8931029342333212,0.5582086685351639,0.9558818704166226
89,val,0.5611565368978874,0.5619652688503265,0.920909196138382,0.49526727199554443,0.4935406661310861,0.9680127948820472,0.9683838979087758,0.5619652688503265,0.7976071784646062,0.6796177252763898,0.920909196138382,0.9853971962616822,0.9866739259229927,0.49526727199554443,0.9327917282127031,0.8903293893328654,0.4935406661310861,0.8812512346102559
90,train,2.1390268091232545,0.5965428457366622,0.500207281622934,0.48716730533847147,0.5600089797606835,0.9535489388167613,0.953617623990232,0.5965428457366622,0.9839529494245263,0.983780138157008,0.500207281622934,0.9923761363417035,0.992402046991927,0.48716730533847147,0.8915977109272292,0.8915966367163491,0.5600089797606835,0.9553491114638791
90,val,0.5627300068736076,0.5635005697607994,0.9162383526563644,0.49547435343265533,0.4967307157294695,0.9662135145941624,0.966607385941689,0.5635005697607994,0.8035892323030908,0.6801032449869716,0.9162383526563644,0.9853971962616822,0.9862383794438836,0.49547435343265533,0.9311299852289513,0.8876989516484975,0.4967307157294695,0.8801619905052604
91,train,2.1296821442194673,0.5916820295691194,0.4987706056895386,0.4884972086467459,0.5532427010110235,0.9554858812827808,0.9554249053433969,0.5916820295691194,0.9850954820680019,0.9850413518940202,0.4987706056895386,0.9917242177553146,0.9917214217582212,0.4884972086467459,0.8958694762285335,0.8955702855485584,0.5532427010110235,0.9569394911360491
91,val,0.5608831919405771,0.5613644182682037,0.9179687649011612,0.4943336844444275,0.49391825323881106,0.9672131147540983,0.9676708132311624,0.5613644182682037,0.806580259222333,0.6826997402226204,0.9179687649011612,0.985981308411215,0.9874603292642391,0.4943336844444275,0.9331610044313147,0.8906841613714896,0.49391825323881106,0.8821287610223779
92,train,2.1292573790396414,0.59317688370313,0.49879319962141827,0.4860612258647867,0.5542364277629639,0.9539518235464836,0.9537306944432858,0.59317688370313,0.9851421440549077,0.9851831398564578,0.49879319962141827,0.9933747814260735,0.9933760652432486,0.4860612258647867,0.8948068214664225,0.8944143574411969,0.5542364277629639,0.9566760642460472
92,val,0.5589887596990751,0.5607568547129631,0.91952845454216,0.4954806827008724,0.4891032306260841,0.9671131547381048,0.9675816769242717,0.5607568547129631,0.8035892323030908,0.6813929540850181,0.91952845454216,0.9853971962616822,0.9867586541302952,0.4954806827008724,0.9358382570162481,0.8942318397384365,0.4891032306260841,0.8824912812195054
93,train,2.1295213532211172,0.5912767068180198,0.4979708632523605,0.48697131816713746,0.5562094973201491,0.9553229364188692,0.9552942577640589,0.5912767068180198,0.9847882957077803,0.9847209092597135,0.4979708632523605,0.9928284678645204,0.9928592607024935,0.48697131816713746,0.8929544795592925,0.8927839490851293,0.5562094973201491,0.9564145942028488
93,val,0.559522765810075,0.5612454071640969,0.917622834444046,0.4952350743114948,0.4903239961280379,0.9671131547381048,0.9675074179999079,0.5612454071640969,0.8055832502492523,0.6833147017908423,0.917622834444046,0.9842289719626168,0.9852078347313222,0.4952350743114948,0.9350997045790251,0.8933785387236545,0.4903239961280379,0.8823521233114318
94,train,2.1302610867964127,0.5927072939446782,0.4983391091042654,0.4877648614254542,0.5543911625300685,0.9548744892002335,0.9547678396528156,0.5927072939446782,0.9844126564565031,0.984344769065217,0.4983391091042654,0.992233234799745,0.9922044050721353,0.4877648614254542,0.8943461873006668,0.8942050069188501,0.5543911625300685,0.9563805051772545
94,val,0.560335840543975,0.5609499305486679,0.9196565300226212,0.4958157613873482,0.49239486317301906,0.9661135545781687,0.9666051501344349,0.5609499305486679,0.8095712861415753,0.6852115966939609,0.9196565300226212,0.9836448598130841,0.9840994089314238,0.4958157613873482,0.9344534711964549,0.892530848624114,0.49239486317301906,0.8821117510959834
95,train,2.129751160038316,0.5923872206258419,0.49752783024725195,0.4870545442583543,0.5558292399491033,0.9544876978167957,0.954396451010485,0.5923872206258419,0.9853818907653471,0.9853244704296813,0.49752783024725195,0.9928337626619667,0.9928684449361072,0.4870545442583543,0.8932097092640625,0.893234107865423,0.5558292399491033,0.9564558685604241
95,val,0.5585094534832499,0.5609312430024147,0.9201718121767044,0.4954528287053108,0.4876652124316193,0.9668132746901239,0.9672244328093738,0.5609312430024147,0.8055832502492523,0.6833720463694897,0.9201718121767044,0.9842289719626168,0.9847632449674444,0.4954528287053108,0.9370384047267356,0.8957142717908516,0.4876652124316193,0.8827684989842898
96,train,2.126964294289241,0.5905159957725417,0.49820264826341537,0.4881204982697224,0.5522159646743581,0.955120917236728,0.9548884697820006,0.5905159957725417,0.9852696694374637,0.9852269601741678,0.49820264826341537,0.9923357450708895,0.9923401902229563,0.4881204982697224,0.8960998561262978,0.896019570502937,0.5522159646743581,0.9571187976705156
96,val,0.559292492011319,0.5615130990743638,0.9207014888525009,0.4957750700414181,0.4890729154265204,0.9668132746901239,0.9673169874468694,0.5615130990743638,0.8075772681954138,0.6836648570182319,0.9207014888525009,0.9836448598130841,0.9847895514560838,0.4957750700414181,0.9355612998522895,0.8938032423943125,0.4890729154265204,0.8823936595788744
97,train,2.1264474554629835,0.5880231804794472,0.49804070839663,0.48738738129067954,0.5550651845358145,0.9566587557872622,0.9565706973041296,0.5880231804794472,0.9851650485436894,0.98514031339191,0.49804070839663,0.9929621036349575,0.9929456634620354,0.48738738129067954,0.8949139431444595,0.8948224034622936,0.5550651845358145,0.9573697694050922
97,val,0.5589287948349247,0.5607986271381378,0.9177446067333221,0.495595782995224,0.4891049709430961,0.9674130347860855,0.9678173798614897,0.5607986271381378,0.8055832502492523,0.6834502411883892,0.9177446067333221,0.9853971962616822,0.9861957205177123,0.495595782995224,0.9363921713441654,0.8952321273732511,0.4891049709430961,0.8831738672352106
98,train,2.129002431634046,0.5963687047399303,0.49659247814721563,0.4866123618026525,0.5526330726170362,0.9520083665801604,0.9521130993237753,0.5963687047399303,0.9859909193216656,0.9859950018045807,0.49659247814721563,0.9928570045877776,0.9928542408137382,0.4866123618026525,0.895058732161926,0.8949412271917921,0.5526330726170362,0.9564758922834716
98,val,0.5597554782162542,0.5611725926399231,0.9187932908535004,0.4955958388745785,0.49083067996557367,0.9670131947221111,0.967450533949151,0.5611725926399231,0.8045862412761715,0.6830000126946008,0.9187932908535004,0.9836448598130841,0.984963190505302,0.4955958388745785,0.9356536189069424,0.8940492627213009,0.49083067996557367,0.8823657499675887
99,train,2.123395464556389,0.5865488422124024,0.4970206325462379,0.4868468017347397,0.5545217362290281,0.9574269732753263,0.957197941573231,0.5865488422124024,0.9859094873534258,0.9858939703655512,0.4970206325462379,0.9927789424644771,0.9928040228933606,0.4868468017347397,0.8926300326652106,0.8926680040349645,0.5545217362290281,0.9571409847167768
99,val,0.5593942594916924,0.5607381835579872,0.9193545430898666,0.4951545037329197,0.4903201259845911,0.9674130347860855,0.9678925397966055,0.5607381835579872,0.806580259222333,0.6829402587798279,0.9193545430898666,0.9848130841121495,0.9857609036959118,0.4951545037329197,0.9358382570162481,0.8941104657278807,0.4903201259845911,0.8826760420000564
